id,code,name,amount,State
,316998,All Other Leather Good and Allied Product Manufacturing,564321.27,MD
,333996,Fluid Power Pump and Motor Manufacturing,560677.49,MD
,813212,Voluntary Health Organizations,549703.99,MD
,325611,Soap and Other Detergent Manufacturing,522936.22,MD
,531110,Lessors of Residential Buildings and Dwellings,516443.35,MD
,517212,Cellular and Other Wireless Telecommunications,514509.42,MD
,339950,Sign Manufacturing,503823.03,MD
,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,487095.65,MD
,314910,Textile Bag and Canvas Mills,482955.59,MD
,812990,All Other Personal Services,481306.87,MD
,339992,Musical Instrument Manufacturing,480788.55,MD
,541840,Media Representatives,460663.27,MD
,332618,Other Fabricated Wire Product Manufacturing,452401.42,MD
,923130,"Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)",451216.63,MD
,325520,Adhesive Manufacturing,450797.69,MD
,561330,Professional Employer Organizations,449573.9,MD
,441222,Boat Dealers,441703.01,MD
,492210,Local Messengers and Local Delivery,435759.19,MD
,541850,Outdoor Advertising,429541.77,MD
,331420,"Copper Rolling, Drawing, Extruding, and Alloying",420767.05,MD
,335122,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",409965.65,MD
,811198,All Other Automotive Repair and Maintenance,408548.0,MD
,312113,Ice Manufacturing,408310.12,MD
,313210,Broadwoven Fabric Mills,405896.44,MD
,336330,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,404752.9,MD
,813311,Human Rights Organizations,399965.0,MD
,311991,Perishable Prepared Food Manufacturing,397454.88,MD
,321991,Manufactured Home (Mobile Home) Manufacturing,397220.37,MD
,424490,Other Grocery and Related Products Merchant Wholesalers,395011.18,MD
,922160,Fire Protection,392299.88,MD
,541890,Other Services Related to Advertising,390524.05,MD
,326192,Resilient Floor Covering Manufacturing,389220.0,MD
,424690,Other Chemical and Allied Products Merchant Wholesalers,388969.62,MD
,524210,Insurance Agencies and Brokerages,385568.0,MD
,333513,Machine Tool (Metal Forming Types) Manufacturing,383822.64,MD
,485310,Taxi Service,381430.99,MD
,333611,Turbine and Turbine Generator Set Units Manufacturing,380090.75,MD
,332216,Saw Blade and Handtool Manufacturing,375410.87,MD
,444190,Other Building Material Dealers,375319.62,MD
,333913,Measuring and Dispensing Pump Manufacturing,375061.36,MD
,424920,"Book, Periodical, and Newspaper Merchant Wholesalers",369069.03,MD
,515210,Cable and Other Subscription Programming,362731.22,MD
,325211,Plastics Material and Resin Manufacturing,357077.3,MD
,333411,Air Purification Equipment Manufacturing,355133.31,MD
,515120,Television Broadcasting,353490.51,MD
,423440,Other Commercial Equipment Merchant Wholesalers,349337.62,MD
,561622,Locksmiths,346704.79,MD
,211111,Crude Petroleum and Natural Gas Extraction,343032.13,MD
,813110,Religious Organizations,342054.2,MD
,485320,Limousine Service,330179.96,MD
,332112,Nonferrous Forging,325135.82,MD
,812210,Funeral Homes and Funeral Services,317945.72,MD
,238310,Drywall and Insulation Contractors,314365.33,MD
,332322,Sheet Metal Work Manufacturing,311747.97,MD
,621310,Offices of Chiropractors,311694.0,MD
,541350,Building Inspection Services,309932.25,MD
,562991,Septic Tank and Related Services,306542.59,MD
,423460,Ophthalmic Goods Merchant Wholesalers,303008.96,MD
,311930,Flavoring Syrup and Concentrate Manufacturing,299006.25,MD
,238150,Glass and Glazing Contractors,298444.7,MD
,313311,Broadwoven Fabric Finishing Mills,286824.3,MD
,711130,Musical Groups and Artists,285918.72,MD
,423510,Metal Service Centers and Other Metal Merchant Wholesalers,285013.05,MD
,332323,Ornamental and Architectural Metal Work Manufacturing,281242.6,MD
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance",279970.5,MD
,333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,279733.62,MD
,238110,Poured Concrete Foundation and Structure Contractors,279379.0,MD
,481212,Nonscheduled Chartered Freight Air Transportation,277885.0,MD
,484220,"Specialized Freight (except Used Goods) Trucking, Local",276417.53,MD
,326191,Plastics Plumbing Fixture Manufacturing,273736.3,MD
,511110,Newspaper Publishers,271645.13,MD
,446199,All Other Health and Personal Care Stores,268250.22,MD
,611110,Elementary and Secondary Schools,267956.79,MD
,333244,Printing Machinery and Equipment Manufacturing,266690.73,MD
,488510,Freight Transportation Arrangement,264998.8,MD
,312111,Soft Drink Manufacturing,260915.0,MD
,561311,Employment Placement Agencies,260140.8,MD
,335129,Other Lighting Equipment Manufacturing,258603.61,MD
,333242,Semiconductor Machinery Manufacturing,252846.0,MD
,561740,Carpet and Upholstery Cleaning Services,252349.31,MD
,621498,All Other Outpatient Care Centers,246507.86,MD
,336340,Motor Vehicle Brake System Manufacturing,242836.71,MD
,332321,Metal Window and Door Manufacturing,242261.76,MD
,811118,Other Automotive Mechanical and Electrical Repair and Maintenance,240360.96,MD
,336360,Motor Vehicle Seating and Interior Trim Manufacturing,237754.86,MD
,326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing,234545.78,MD
,238190,"Other Foundation, Structure, and Building Exterior Contractors",231796.8,MD
,334613,Blank Magnetic and Optical Recording Media Manufacturing,227767.83,MD
,532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",225189.39,MD
,424710,Petroleum Bulk Stations and Terminals,221967.82,MD
,811121,"Automotive Body, Paint, and Interior Repair and Maintenance",220468.44,MD
,112120,Dairy Cattle and Milk Production,220450.77,MD
,562219,Other Nonhazardous Waste Treatment and Disposal,219456.53,MD
,532210,Consumer Electronics and Appliances Rental,217115.08,MD
,335921,Fiber Optic Cable Manufacturing,215352.22,MD
,485210,Interurban and Rural Bus Transportation,214085.0,MD
,423720,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,211981.47,MD
,331110,Iron and Steel Mills and Ferroalloy Manufacturing,206721.0,MD
,333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",204745.9,MD
,324121,Asphalt Paving Mixture and Block Manufacturing,202698.94,MD
,336999,All Other Transportation Equipment Manufacturing,201018.36,MD
,485510,Charter Bus Industry,200661.0,MD
,322299,All Other Converted Paper Product Manufacturing,200606.57,MD
,212311,Dimension Stone Mining and Quarrying,199887.5,MD
,454390,Other Direct Selling Establishments,199301.31,MD
,811490,Other Personal and Household Goods Repair and Maintenance,197193.0,MD
,331210,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,195130.26,MD
,311911,Roasted Nuts and Peanut Butter Manufacturing,192554.75,MD
,212319,Other Crushed and Broken Stone Mining and Quarrying,191754.51,MD
,561421,Telephone Answering Services,191612.31,MD
,561599,All Other Travel Arrangement and Reservation Services,189341.85,MD
,713930,Marinas,189252.16,MD
,323113,Commercial Screen Printing,182294.11,MD
,335929,Other Communication and Energy Wire Manufacturing,181686.39,MD
,444210,Outdoor Power Equipment Stores,179938.28,MD
,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",179199.26,MD
,326122,Plastics Pipe and Pipe Fitting Manufacturing,178371.44,MD
,483114,Coastal and Great Lakes Passenger Transportation,177733.4,MD
,333995,Fluid Power Cylinder and Actuator Manufacturing,175559.79,MD
,326160,Plastics Bottle Manufacturing,174704.82,MD
,531312,Nonresidential Property Managers,174701.0,MD
,624410,Child Day Care Services,168692.38,MD
,314120,Curtain and Linen Mills,167360.34,MD
,423860,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers,167141.07,MD
,331318,"Other Aluminum Rolling, Drawing, and Extruding",166984.82,MD
,316210,Footwear Manufacturing,166532.87,MD
,512199,Other Motion Picture and Video Industries,166473.74,MD
,624221,Temporary Shelters,165361.0,MD
,335110,Electric Lamp Bulb and Part Manufacturing,164836.34,MD
,322232,Envelope Manufacturing,162972.3,MD
,541191,Title Abstract and Settlement Offices,162187.0,MD
,332410,Power Boiler and Heat Exchanger Manufacturing,158259.6,MD
,532299,All Other Consumer Goods Rental,158050.81,MD
,611620,Sports and Recreation Instruction,156848.4,MD
,311511,Fluid Milk Manufacturing,156207.95,MD
,531130,Lessors of Miniwarehouses and Self-Storage Units,149308.0,MD
,327320,Ready-Mix Concrete Manufacturing,148959.43,MD
,331313,Alumina Refining and Primary Aluminum Production,146679.24,MD
,713990,All Other Amusement and Recreation Industries,145906.11,MD
,423410,Photographic Equipment and Supplies Merchant Wholesalers,144558.33,MD
,562119,Other Waste Collection,143709.16,MD
,332992,Small Arms Ammunition Manufacturing,142354.56,MD
,221115,Wind Electric Power Generation,142271.9,MD
,326291,Rubber Product Manufacturing for Mechanical Use,141615.69,MD
,333991,Power-Driven Handtool Manufacturing,139957.03,MD
,813312,"Environment, Conservation and Wildlife Organizations",139397.73,MD
,443142,Electronics Stores,136655.12,MD
,111110,Soybean Farming,135938.27,MD
,337920,Blind and Shade Manufacturing,132406.42,MD
,213111,Drilling Oil and Gas Wells,132340.33,MD
,423110,Automobile and Other Motor Vehicle Merchant Wholesalers,130993.89,MD
,313310,Textile and Fabric Finishing Mills,130110.58,MD
,325612,Polish and Other Sanitation Good Manufacturing,128433.25,MD
,311611,Animal (except Poultry) Slaughtering,127704.5,MD
,327215,Glass Product Manufacturing Made of Purchased Glass,126791.35,MD
,523910,Miscellaneous Intermediation,124641.96,MD
,321920,Wood Container and Pallet Manufacturing,121306.24,MD
,327213,Glass Container Manufacturing,121075.36,MD
,512120,Motion Picture and Video Distribution,120151.0,MD
,454111,Electronic Shopping,119357.85,MD
,423910,Sporting and Recreational Goods and Supplies Merchant Wholesalers,110994.37,MD
,327110,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",110518.87,MD
,424430,Dairy Product (except Dried or Canned) Merchant Wholesalers,109268.0,MD
,314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",106286.43,MD
,339941,Pen and Mechanical Pencil Manufacturing,106098.54,MD
,331419,Primary Smelting and Refining of Nonferrous Metal (except Copper and Aluminum),104664.62,MD
,423730,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,101879.82,MD
,322230,Stationery Product Manufacturing,101683.96,MD
,451140,Musical Instrument and Supplies Stores,101393.16,MD
,327999,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,99884.62,MD
,325320,Pesticide and Other Agricultural Chemical Manufacturing,98937.74,MD
,812331,Linen Supply,98057.14,MD
,454112,Electronic Auctions,95766.0,MD
,321911,Wood Window and Door Manufacturing,94506.88,MD
,331512,Steel Investment Foundries,94249.1,MD
,448190,Other Clothing Stores,93740.0,MD
,238140,Masonry Contractors,93498.19,MD
,443112,"Radio, Television, and Other Electronics Stores",91679.69,MD
,481219,Other Nonscheduled Air Transportation,91326.49,MD
,321999,All Other Miscellaneous Wood Product Manufacturing,89915.31,MD
,114119,Other Marine Fishing,89347.54,MD
,325613,Surface Active Agent Manufacturing,88505.48,MD
,339910,Jewelry and Silverware Manufacturing,88218.66,MD
,335210,Small Electrical Appliance Manufacturing,87948.55,MD
,311811,Retail Bakeries,87314.04,MD
,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,86155.6,MD
,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,84036.55,MD
,453920,Art Dealers,83537.35,MD
,333997,Scale and Balance Manufacturing,82998.43,MD
,488991,Packing and Crating,82703.81,MD
,515112,Radio Stations,82623.0,MD
,532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",81462.38,MD
,314912,Canvas and Related Product Mills,81044.13,MD
,561910,Packaging and Labeling Services,80770.68,MD
,621320,Offices of Optometrists,80700.0,MD
,321113,Sawmills,80103.67,MD
,448150,Clothing Accessories Stores,79725.0,MD
,423320,"Brick, Stone, and Related Construction Material Merchant Wholesalers",79056.0,MD
,322211,Corrugated and Solid Fiber Box Manufacturing,78547.39,MD
,333111,Farm Machinery and Equipment Manufacturing,77516.5,MD
,213112,Support Activities for Oil and Gas Operations,75817.71,MD
,314121,Curtain and Drapery Mills,75059.26,MD
,812921,Photofinishing Laboratories (except One-Hour),74600.0,MD
,327212,Other Pressed and Blown Glass and Glassware Manufacturing,73880.7,MD
,321219,Reconstituted Wood Product Manufacturing,73657.0,MD
,323114,Quick Printing,73568.77,MD
,337121,Upholstered Household Furniture Manufacturing,72587.92,MD
,334113,Computer Terminal Manufacturing,69881.96,MD
,336214,Travel Trailer and Camper Manufacturing,69848.0,MD
,519110,News Syndicates,69700.0,MD
,325991,Custom Compounding of Purchased Resins,68435.0,MD
,335222,Household Refrigerator and Home Freezer Manufacturing,67642.12,MD
,333993,Packaging Machinery Manufacturing,67197.08,MD
,423220,Home Furnishing Merchant Wholesalers,66560.41,MD
,236118,Residential Remodelers,66546.25,MD
,333241,Food Product Machinery Manufacturing,65688.04,MD
,453930,Manufactured (Mobile) Home Dealers,65200.0,MD
,325220,Artificial and Synthetic Fibers and Filaments Manufacturing,64300.0,MD
,323110,Commercial Lithographic Printing,64254.0,MD
,339995,Burial Casket Manufacturing,63295.88,MD
,441228,"Motorcycle, ATV, and All Other Motor Vehicle Dealers",61388.21,MD
,443130,Camera and Photographic Supplies Stores,61339.34,MD
,611691,Exam Preparation and Tutoring,61319.0,MD
,332111,Iron and Steel Forging,60644.0,MD
,321992,Prefabricated Wood Building Manufacturing,60636.12,MD
,336991,"Motorcycle, Bicycle, and Parts Manufacturing",59703.14,MD
,339993,"Fastener, Button, Needle, and Pin Manufacturing",59616.0,MD
,532310,General Rental Centers,59394.45,MD
,561440,Collection Agencies,59314.41,MD
,339115,Ophthalmic Goods Manufacturing,59093.4,MD
,327390,Other Concrete Product Manufacturing,58622.82,MD
,423810,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,55457.14,MD
,333131,Mining Machinery and Equipment Manufacturing,55000.0,MD
,481112,Scheduled Freight Air Transportation,54918.62,MD
,424520,Livestock Merchant Wholesalers,52900.0,MD
,326140,Polystyrene Foam Product Manufacturing,52870.0,MD
,424450,Confectionery Merchant Wholesalers,52080.0,MD
,454310,Fuel Dealers,50301.87,MD
,315222,"Men's and Boys' Cut and Sew Suit, Coat, and Overcoat Manufacturing",50293.0,MD
,926120,Regulation and Administration of Transportation Programs,49939.7,MD
,332313,Plate Work Manufacturing,48327.0,MD
,322219,Other Paperboard Container Manufacturing,48201.05,MD
,238130,Framing Contractors,47281.82,MD
,423330,"Roofing, Siding, and Insulation Material Merchant Wholesalers",46765.68,MD
,448210,Shoe Stores,45587.02,MD
,313220,Narrow Fabric Mills and Schiffli Machine Embroidery,45256.35,MD
,484121,"General Freight Trucking, Long-Distance, Truckload",45003.45,MD
,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",44754.9,MD
,442210,Floor Covering Stores,44162.36,MD
,337212,Custom Architectural Woodwork and Millwork Manufacturing,43415.0,MD
,237210,Land Subdivision,43343.0,MD
,451110,Sporting Goods Stores,43062.91,MD
,221118,Other Electric Power Generation,42535.5,MD
,327910,Abrasive Product Manufacturing,41451.83,MD
,333220,Plastics and Rubber Industry Machinery Manufacturing,40748.0,MD
,424110,Printing and Writing Paper Merchant Wholesalers,40712.22,MD
,324191,Petroleum Lubricating Oil and Grease Manufacturing,40289.47,MD
,212313,Crushed and Broken Granite Mining and Quarrying,39628.1,MD
,311423,Dried and Dehydrated Food Manufacturing,39034.15,MD
,441310,Automotive Parts and Accessories Stores,38681.47,MD
,813410,Civic and Social Organizations,36867.31,MD
,325311,Nitrogenous Fertilizer Manufacturing,36254.52,MD
,112111,Beef Cattle Ranching and Farming,35910.0,MD
,512230,Music Publishers,35830.0,MD
,423740,Refrigeration Equipment and Supplies Merchant Wholesalers,35771.92,MD
,484110,"General Freight Trucking, Local",35726.59,MD
,212393,Other Chemical and Fertilizer Mineral Mining,35377.79,MD
,813930,Labor Unions and Similar Labor Organizations,35370.0,MD
,922140,Correctional Institutions,35102.42,MD
,442291,Window Treatment Stores,34056.5,MD
,424410,General Line Grocery Merchant Wholesalers,33680.95,MD
,326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",33472.0,MD
,721214,Recreational and Vacation Camps (except Campgrounds),33425.0,MD
,624229,Other Community Housing Services,33306.6,MD
,333518,Other Metalworking Machinery Manufacturing,32750.0,MD
,532111,Passenger Car Rental,31211.76,MD
,331511,Iron Foundries,30980.0,MD
,332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",30901.5,MD
,333132,Oil and Gas Field Machinery and Equipment Manufacturing,30605.79,MD
,532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",29663.99,MD
,313312,Textile and Fabric Finishing (except Broadwoven Fabric) Mills,29550.0,MD
,562920,Materials Recovery Facilities,29450.0,MD
,335221,Household Cooking Appliance Manufacturing,29368.47,MD
,488410,Motor Vehicle Towing,28750.0,MD
,323119,Other Commercial Printing,28737.11,MD
,561312,Executive Search Services,28125.0,MD
,335121,Residential Electric Lighting Fixture Manufacturing,27640.23,MD
,221114,Solar Electric Power Generation,27460.0,MD
,333294,Food Product Machinery Manufacturing,27195.0,MD
,541870,Advertising Material Distribution Services,27030.0,MD
,486990,All Other Pipeline Transportation,26960.84,MD
,525990,Other Financial Vehicles,26760.6,MD
,325130,Synthetic Dye and Pigment Manufacturing,26637.02,MD
,115210,Support Activities for Animal Production,26529.04,MD
,425120,Wholesale Trade Agents and Brokers,26369.6,MD
,332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing",26012.87,MD
,485119,Other Urban Transit Systems,24864.0,MD
,337110,Wood Kitchen Cabinet and Countertop Manufacturing,24763.0,MD
,424950,"Paint, Varnish, and Supplies Merchant Wholesalers",24647.07,MD
,321918,Other Millwork (including Flooring),24394.8,MD
,323120,Support Activities for Printing,23898.16,MD
,532230,Video Tape and Disc Rental,23763.0,MD
,331523,Nonferrous Metal Die-Casting Foundries,23599.29,MD
,624230,Emergency and Other Relief Services,23457.82,MD
,339930,"Doll, Toy, and Game Manufacturing",23260.0,MD
,327122,Ceramic Wall and Floor Tile Manufacturing,22950.0,MD
,325193,Ethyl Alcohol Manufacturing,22629.58,MD
,512131,Motion Picture Theaters (except Drive-Ins),21846.0,MD
,722514,"Cafeterias, Grill Buffets, and Buffets",21670.18,MD
,444110,Home Centers,21478.04,MD
,711110,Theater Companies and Dinner Theaters,21000.0,MD
,115115,Farm Labor Contractors and Crew Leaders,20685.0,MD
,111940,Hay Farming,20600.0,MD
,315992,Glove and Mitten Manufacturing,20400.0,MD
,213115,Support Activities for Nonmetallic Minerals (except Fuels) Mining,19980.0,MD
,326121,Unlaminated Plastics Profile Shape Manufacturing,19360.0,MD
,424320,Men's and Boys' Clothing and Furnishings Merchant Wholesalers,19288.86,MD
,333243,"Sawmill, Woodworking, and Paper Machinery Manufacturing",18752.2,MD
,337125,Household Furniture (except Wood and Metal) Manufacturing,18731.26,MD
,331222,Steel Wire Drawing,18242.33,MD
,316999,All Other Leather Good and Allied Product Manufacturing,17950.6,MD
,313230,Nonwoven Fabric Mills,17870.8,MD
,541420,Industrial Design Services,17718.46,MD
,112930,Fur-Bearing Animal and Rabbit Production,17525.0,MD
,331221,Rolled Steel Shape Manufacturing,16440.48,MD
,213113,Support Activities for Coal Mining,16365.45,MD
,561439,Other Business Service Centers (including Copy Shops),15840.0,MD
,512240,Sound Recording Studios,15760.0,MD
,423130,Tire and Tube Merchant Wholesalers,15181.14,MD
,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,14892.0,MD
,512220,Integrated Record Production/Distribution,14700.0,MD
,515111,Radio Networks,14622.24,MD
,424340,Footwear Merchant Wholesalers,14576.4,MD
,453220,"Gift, Novelty, and Souvenir Stores",14420.06,MD
,212321,Construction Sand and Gravel Mining,14214.0,MD
,337124,Metal Household Furniture Manufacturing,14005.0,MD
,327992,Ground or Treated Mineral and Earth Manufacturing,13604.0,MD
,722511,Full-Service Restaurants,12990.48,MD
,311615,Poultry Processing,12614.8,MD
,423940,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers",12339.8,MD
,111339,Other Noncitrus Fruit Farming,12302.04,MD
,425110,Business to Business Electronic Markets,12152.97,MD
,524298,All Other Insurance Related Activities,11125.0,MD
,322220,Paper Bag and Coated and Treated Paper Manufacturing,10884.44,MD
,316213,Men's Footwear (except Athletic) Manufacturing,10780.0,MD
,316219,Other Footwear Manufacturing,10499.61,MD
,321912,"Cut Stock, Resawing Lumber, and Planing",10232.56,MD
,454312,Liquefied Petroleum Gas (Bottled Gas) Dealers,10000.0,MD
,812910,Pet Care (except Veterinary) Services,9885.2,MD
,112511,Finfish Farming and Fish Hatcheries,9758.27,MD
,922120,Police Protection,9624.12,MD
,327993,Mineral Wool Manufacturing,9425.0,MD
,621410,Family Planning Centers,9250.4,MD
,448320,Luggage and Leather Goods Stores,8925.0,MD
,221116,Geothermal Electric Power Generation,8880.0,MD
,335991,Carbon and Graphite Product Manufacturing,8256.25,MD
,331315,"Aluminum Sheet, Plate, and Foil Manufacturing",8017.8,MD
,812112,Beauty Salons,8000.0,MD
,811112,Automotive Exhaust System Repair,7761.7,MD
,112210,Hog and Pig Farming,7673.12,MD
,447110,Gasoline Stations with Convenience Stores,7621.76,MD
,711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",7456.35,MD
,325920,Explosives Manufacturing,7276.9,MD
,924120,Administration of Conservation Programs,7145.6,MD
,315190,Other Apparel Knitting Mills,7005.5,MD
,112310,Chicken Egg Production,7004.4,MD
,451211,Book Stores,6950.0,MD
,533110,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),6840.0,MD
,322110,Pulp Mills,6828.44,MD
,311412,Frozen Specialty Food Manufacturing,6600.0,MD
,441320,Tire Dealers,6280.27,MD
,922110,Courts,6076.79,MD
,442299,All Other Home Furnishings Stores,5879.12,MD
,541921,"Photography Studios, Portrait",5561.42,MD
,332114,Custom Roll Forming,5552.5,MD
,522294,Secondary Market Financing,5515.4,MD
,922130,Legal Counsel and Prosecution,5500.0,MD
,423390,Other Construction Material Merchant Wholesalers,5300.0,MD
,611410,Business and Secretarial Schools,5100.0,MD
,441210,Recreational Vehicle Dealers,5072.0,MD
,624210,Community Food Services,5057.03,MD
,446130,Optical Goods Stores,5050.0,MD
,321212,Softwood Veneer and Plywood Manufacturing,4895.4,MD
,112920,Horses and Other Equine Production,4800.0,MD
,315110,Hosiery and Sock Mills,4766.45,MD
,321211,Hardwood Veneer and Plywood Manufacturing,4650.37,MD
,926150,"Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors",4558.0,MD
,423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,4551.0,MD
,322122,Newsprint Mills,4507.0,MD
,327111,Vitreous China Plumbing Fixture and China and Earthenware Bathroom Accessories Manufacturing,4360.75,MD
,621491,HMO Medical Centers,4275.0,MD
,332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring",4025.0,MD
,441110,New Car Dealers,3662.71,MD
,332431,Metal Can Manufacturing,3599.0,MD
,112340,Poultry Hatcheries,3380.0,MD
,325212,Synthetic Rubber Manufacturing,3173.24,MD
,523140,Commodity Contracts Brokerage,3162.18,MD
,444120,Paint and Wallpaper Stores,1803.01,MD
,336370,Motor Vehicle Metal Stamping,1704.06,MD
,324199,All Other Petroleum and Coal Products Manufacturing,1106.0,MD
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",1021.76,MD
,327120,Clay Building Material and Refractories Manufacturing,726.0,MD
,522110,Commercial Banking,656.47,MD
,332117,Powder Metallurgy Part Manufacturing,129.89,MD
,523110,Investment Banking and Securities Dealing,0.0,MD
,221119,Other Electric Power Generation,0.0,MD
,311211,Flour Milling,0.0,MD
,315225,Men's and Boys' Cut and Sew Work Clothing Manufacturing,0.0,MD
,315291,Infants' Cut and Sew Apparel Manufacturing,0.0,MD
,327991,Cut Stone and Stone Product Manufacturing,0.0,MD
,331422,Copper Wire (except Mechanical) Drawing,0.0,MD
,,,0.0,MD
,522292,Real Estate Credit,0.0,MD
,721191,Bed-and-Breakfast Inns,0.0,MD
,212322,Industrial Sand Mining,-5.66,MD
,,,-15.67,MD
,813211,Grantmaking Foundations,-85.53,MD
,115112,"Soil Preparation, Planting, and Cultivating",-299.29,MD
,334611,Software Reproducing,-906.64,MD
,115114,Postharvest Crop Activities (except Cotton Ginning),-1077.08,MD
,925110,Administration of Housing Programs,-1083.19,MD
,621391,Offices of Podiatrists,-1600.0,MD
,336391,Motor Vehicle Air-Conditioning Manufacturing,-2444.0,MD
,,,-2993.8,MD
,323121,Tradebinding and Related Work,-3611.2,MD
,325132,Synthetic Organic Dye and Pigment Manufacturing,-4116.0,MD
,484122,"General Freight Trucking, Long-Distance, Less Than Truckload",-4300.0,MD
,622310,Specialty (except Psychiatric and Substance Abuse) Hospitals,-4941.75,MD
,811411,Home and Garden Equipment Repair and Maintenance,-6200.0,MD
,333295,Semiconductor Machinery Manufacturing,-6305.37,MD
,322213,Setup Paperboard Box Manufacturing,-6472.92,MD
,423930,Recyclable Material Merchant Wholesalers,-6500.0,MD
,454311,Heating Oil Dealers,-8882.54,MD
,531320,Offices of Real Estate Appraisers,-9830.5,MD
,325188,All Other Basic Inorganic Chemical Manufacturing,-13800.0,MD
,517310,Telecommunications Resellers,-17327.41,MD
,312112,Bottled Water Manufacturing,-21938.79,MD
,561520,Tour Operators,-25900.0,MD
,336399,All Other Motor Vehicle Parts Manufacturing,-26291.35,MD
,488490,Other Support Activities for Road Transportation,-27100.19,MD
,561510,Travel Agencies,-27632.19,MD
,336322,Other Motor Vehicle Electrical and Electronic Equipment Manufacturing,-28990.71,MD
,922190,"Other Justice, Public Order, and Safety Activities",-31392.17,MD
,562212,Solid Waste Landfill,-31595.11,MD
,333512,Machine Tool (Metal Cutting Types) Manufacturing,-32704.89,MD
,711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",-35034.25,MD
,332613,Spring Manufacturing,-39097.29,MD
,332995,Other Ordnance and Accessories Manufacturing,-76785.27,MD
,488999,All Other Support Activities for Transportation,-105799.93,MD
,335224,Household Laundry Equipment Manufacturing,-168123.86,MD
,336414,Guided Missile and Space Vehicle Manufacturing,-170773.79,MD
,541320,Landscape Architectural Services,-233502.4,MD
,332212,Hand and Edge Tool Manufacturing,-435672.62,MD
,927110,Space Research and Technology,-1296421.28,MD
,531311,Residential Property Managers,-16992778.0,MD
,336611,Ship Building and Repairing,1110983351.31,ME
,524114,Direct Health and Medical Insurance Carriers,333483139.48,ME
,541330,Engineering Services,106087365.26,ME
,237990,Other Heavy and Civil Engineering Construction,60167576.75,ME
,236210,Industrial Building Construction,53874882.39,ME
,237130,Power and Communication Line and Related Structures Construction,34287491.23,ME
,236220,Commercial and Institutional Building Construction,28942661.12,ME
,324110,Petroleum Refineries,18498730.94,ME
,541511,Custom Computer Programming Services,17572267.5,ME
,311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",15676917.81,ME
,611519,Other Technical and Trade Schools,13743595.99,ME
,238210,Electrical Contractors and Other Wiring Installation Contractors,7942048.93,ME
,221330,Steam and Air-Conditioning Supply,7750527.0,ME
,561720,Janitorial Services,7725102.53,ME
,541712,"Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology)",7261075.62,ME
,623110,Nursing Care Facilities (Skilled Nursing Facilities),6687219.47,ME
,237110,Water and Sewer Line and Related Structures Construction,6402710.0,ME
,511210,Software Publishers,6033320.43,ME
,561612,Security Guards and Patrol Services,5641645.83,ME
,238120,Structural Steel and Precast Concrete Contractors,5329587.66,ME
,561210,Facilities Support Services,4951555.18,ME
,311991,Perishable Prepared Food Manufacturing,4943438.16,ME
,238910,Site Preparation Contractors,4729749.0,ME
,332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",4308947.18,ME
,562910,Remediation Services,3325052.75,ME
,541512,Computer Systems Design Services,3201991.94,ME
